0,500
1,448
2,448
3,448
4,448
5,483
6,448
7,3036
8,448
9,547
10,448
11,448
12,483
15,495
16,425
17,483
18,448
19,448
20,483
21,514
22,448
23,448
25,572489
26,448
27,448
28,473
32,495
33,703
34,208
35,448
36,500
37,3036
38,448
39,448
40,379
41,223166
42,329
45,778
46,483
47,11492
48,448
49,483
50,2267
51,483
52,495
53,646
54,495
55,448
56,483
57,483
58,1049
59,448
60,495
63,400
64,2680
65,483
66,448
67,483
68,122910
69,381
70,1572
71,8660
72,2215
73,509
74,1237
75,499
76,769
77,251707
78,329
79,1116
80,1000
81,2196
82,1506
83,82368
84,82080
85,335
86,339
87,128
88,341
89,1211
90,480
91,532
92,4495
93,1283
94,396
95,391
96,546
97,651
98,79396
99,2087
100,222
101,272
102,1468
103,324
104,3912
105,1920
106,483
107,3819
108,3039
109,2727
110,68797
111,651
112,2150
113,82752
114,6405
115,603
116,3704
117,1900
118,395
119,222
120,547
121,168
122,335
123,448
124,702
125,598
126,688
127,528
128,88
129,448
130,82560
131,876
133,630
134,81216
135,222
137,272
138,448
139,448
140,483
141,483
142,495
143,500
144,495
145,514
146,448
147,483
148,483
149,448
153,448
154,483
155,827
156,483
157,448
158,483
159,448
160,495
161,8121
162,2628
163,448
164,483
165,208
168,483
169,483
170,448
171,500
172,10431
173,509
174,495
175,1965
176,2953
177,613
178,1965
179,448
180,448
181,483
183,480
184,448
185,8244
186,78990
187,448
188,448
189,2901
190,443
191,7349
192,8367
193,8822
194,448
195,483
196,74252
197,2245
198,3563
199,4344
200,13762
201,483
202,707
203,2178
204,1195
205,3243
206,4110
207,547
208,483
209,448
210,493
211,483
212,483
213,495
214,1067
215,763
216,448
217,483
218,448
219,483
220,4618
221,62895
222,1616
223,1707
224,2573
225,4170
226,2283
227,4040
228,2353
229,2150
230,710
231,483
232,4552
233,1193
234,1195
235,46062
236,483
237,26355
238,448
239,448
240,788
241,6182
243,2196
244,792
245,1335
246,1534
247,83040
248,194788
251,2986
252,7860
253,448
254,480
255,391
256,448
257,1649
259,3993
260,551
261,1431
262,558
263,82272
264,301
265,88
267,127
268,395
269,3968
270,599
271,442
272,272
273,2150
274,1832
275,104
276,2349
277,1064
278,780841
279,543051
280,551
281,206
282,2087
283,448
284,1379
285,1052
286,603
287,2646
288,80928
290,335
291,1468
292,646
293,436
294,1728
295,2765
297,168
298,82656
299,1524
300,457
301,646
302,483
303,443
304,1031
305,448
306,3065
307,483
308,751
310,433
311,483
312,483
313,495
314,500
315,497
316,2176
317,1195
319,1194
320,443
321,499
322,493
323,1207
324,1198
325,7555
326,23033
327,448
328,2882
329,448
332,483
333,483
334,2267
335,77200
336,2298
337,755
338,1195
339,1197
341,812
342,2172
343,425
344,448
345,448
346,483
347,1193
350,208
351,495
352,483
353,483
354,448
355,448
356,5142
357,483
358,1195
359,448
360,7295
361,495
362,483
363,1196
364,483
365,24590
366,1197
367,797
368,448
369,493
370,8815
371,5274
372,2186
373,797
374,172431
375,564
376,708
377,35336
378,500
379,483
380,1205
381,13389
382,132
383,483
384,63009
385,3615
386,448
387,2775
388,1196
389,1197
390,1197
391,1193
392,1192
393,79379
394,483
395,1198
396,3026
397,754
398,1198
399,1196
400,1195
401,443
402,448
403,1194
404,2471
405,483
406,6814
407,483
408,811
409,480
414,6702
415,1743
416,443
417,483
418,448
419,483
420,1388
421,448
422,425
423,495
424,483
425,2180
426,448
427,448
428,4045
429,448
430,2127
431,168
432,4045
433,495
435,66056
436,1430
437,4183
438,82512
439,1649
440,84384
441,4971
442,448
443,834
444,491
445,4390
446,1649
447,716
448,329536
449,1223
450,2087
451,2284
452,5628
453,1649
454,206
455,83520
456,1868
457,767186
458,2362
459,584
460,2799
461,503
462,414
463,106
465,992
466,2159
467,8288
468,1000
471,448
472,448
473,335
474,324
475,84864
476,136
477,615
478,7796
480,83568
481,614
482,4538
483,348
484,339
485,335
486,658
487,448
488,64419
489,3028
490,1071
491,348
492,483
493,448
494,5293
495,728
496,2781
497,5293
498,529
499,483
500,483
501,2496
502,448
503,443
504,500
505,900
506,438
507,490
508,490
509,490
510,438
511,490
512,438
513,448
514,490
515,490
