0,7
1,6
2,84
3,43
4,6
5,5
6,8
7,7
8,3
9,53
10,4
11,63
12,5
13,6
14,6
16,3
17,3
18,5
19,3
20,3
21,3
22,23
23,23
24,18
25,6
26,48
27,4
28,5
29,6
30,6
31,40
32,43
33,9
34,60
35,5
36,70
37,32
38,49
39,5
40,36
41,5
42,9
43,18
44,4
45,72
46,7
47,5
48,6
51,4
53,3
54,5
55,4
56,4
57,4
58,24
59,6
60,68
61,4
62,6
63,111
64,6
65,6
66,79
67,65
68,85
69,6
70,203
71,6
72,176
73,9
74,80
75,83
76,64
77,8
78,5
79,5
80,6
81,12
82,5
83,87
84,10
85,3
86,68
87,4
88,24
89,42
90,44
91,121
92,5
93,5
94,15
95,11
96,5
97,50
98,57
99,24
100,5
102,5
103,149
104,5
108,9
109,44
110,3
115,149
116,47
117,32
120,5
121,4
122,104
123,3
124,13
125,3
126,3
127,86
128,138
129,7
130,2055
132,103
133,123
134,9
135,6
136,16
138,139
139,4
140,3
141,9
142,8
143,79
144,4
145,22
146,4
147,178
148,184
149,24
150,6
151,12
152,21
153,5
154,6
155,3
156,40
157,28
158,3
159,81
160,3
161,35
162,8
163,3
164,5
165,78
166,6
167,3
168,11
169,6
170,97
171,10
172,8
173,25
174,22
175,31
176,31
177,2045
179,22
180,29
181,8
182,60
183,2036
184,15
185,9
186,2067
187,15
188,94
189,52
190,19
191,7
192,39
193,39
194,93
195,11
196,29
197,2034
198,8
199,3
200,54
201,8
202,7
203,66
204,4
205,2026
206,22
207,8
208,3
209,18
210,5
211,7
212,22
213,177
214,3
215,20
216,33
217,177
218,10
219,11
220,4
221,17
222,7
223,206
224,8
225,4
226,31
227,8
228,5
229,8
230,3
231,11
232,38
233,8
234,22
235,39
236,4
237,13
238,133
239,33
240,116
241,3
242,9
243,13
244,3
245,3
246,22
247,2076
248,7
249,4
250,22
251,1
252,20
253,2047
254,40
255,5
256,5
257,6
258,5
259,79
260,5
261,4
262,4
263,4
264,4
265,4
268,7
269,5
270,5
272,6
273,5
274,74
275,98
276,104
277,30
278,3
279,5
280,5
281,55
282,194
283,157
284,5
285,6
286,5
287,5
288,5
289,5
290,6
291,5
292,78
295,58
296,6
297,5
298,42
299,5
300,4
301,4
302,4
303,4
304,6
305,74
306,6
307,31
308,3
309,5
310,5
311,15
312,8
313,27
314,38
315,4
316,89
317,16
318,6
319,11
320,10
321,4
322,4
323,4
324,8
325,5
326,7
327,92
328,129
329,128
330,68
331,19
332,5
333,196
334,11
335,6
336,4
337,4
338,70
339,5
340,42
341,5
342,6
343,3
344,47
345,75
346,5
347,178
348,5
349,30
350,4
351,6
352,8
353,20
354,11
355,6
356,7
357,5
358,5
359,104
360,21
361,44
362,45
363,6
364,166
365,5
367,40
368,5
369,70
370,171
371,91
372,6
373,6
374,3
375,5
376,5
377,30
378,30
379,6
380,9
381,27
382,6
383,19
384,6
385,51
386,5
388,5
389,74
390,29
391,49
392,30
393,30
394,77
395,72
397,8
398,3
399,16
400,103
401,1714
402,25
403,110
404,30
405,11
407,34
408,93
409,9
410,22
411,7
412,13
413,9
414,4
415,12
416,2056
417,86
418,2028
419,2082
420,3
421,21
422,105
423,29
424,38
425,2
426,3
427,3
428,6
429,22
430,11
431,19
432,3
433,3
434,2073
435,7
436,20
437,7
438,10
439,5
440,47
441,8
442,2
443,38
444,2
445,10
446,12
447,10
448,13
449,7
450,4
451,36
452,819
453,7
454,2082
455,47
457,76
458,21
459,45
460,49
461,30
462,84
463,22
464,68
465,10
467,3
468,3
469,4
470,10
471,43
472,9
474,44
475,43
476,7
477,4
478,6
479,14
480,45
481,76
482,20
483,82
485,46
486,7
487,9
488,13
489,46
490,5
491,27
492,95
493,7
494,7
495,40
497,3
498,3
499,7
500,7
501,22
502,2063
503,6
504,3
505,29
506,2
507,12
508,22
509,25
510,45
511,116
512,3
513,3
