3,7084
42,208
79,73324
142,208
147,3072
213,10596
221,208
270,6716
279,76532
283,10252
289,8328
333,208
422,208
424,98436
447,3496
495,208
549,208
576,4660
594,336
597,248
684,248
712,272
737,272
751,416
753,740
755,336
765,248
809,272
832,272
836,4848
848,208
850,528
877,272
925,532
933,208
982,208
1054,208
1112,208
1167,208
1224,208
1253,3496
1259,208
1295,428
1298,584
1319,3804
1327,208
1410,208
1435,6588
1438,3760
1440,208
1495,208
1498,3248
1536,208
1576,260
1583,208
1650,208
1693,208
1760,208
1762,168
1830,208
1837,364
1838,324
1858,208
1913,208
1930,220
1960,208
1987,220
2010,208
2057,208
2087,324
2100,3444
2108,272
2135,208
2143,324
2148,504
2152,272
2163,272
2178,248
2191,324
2198,376
2241,208
2250,8952
2253,8380
2279,208
2326,324
2500,1776
2516,208
2755,208
2828,208
3036,168
3039,5468
3226,208
3257,208
3319,208
3340,364
3383,208
3476,208
3550,208
3690,208
3747,376
3806,208
3833,376
4004,208
4007,324
4035,376
4082,376
4170,208
4180,292
4343,272
4348,208
4635,168
4649,376
4654,208
4665,7856
4708,428
4722,208
4759,400
4764,376
4813,208
4845,168
4885,208
4932,292
4962,208
5014,208
5050,208
5099,220
5118,208
5161,208
5180,324
5198,312
5217,1636
5231,208
5254,5416
5315,208
5320,292
5394,248
5445,9732
5485,248
5552,168
5561,168
5575,248
5581,364
5582,220
5635,272
5638,324
5653,248
5699,220
5723,168
5738,168
5740,248
5758,292
5771,684
5782,376
5871,208
5897,4116
5899,332
5900,332
5901,372
5902,372
5903,332
5904,332
5905,332
5913,2192
5955,14528
5959,208
6033,332
6034,332
6035,332
6036,332
6037,372
6046,248
6060,344
6064,292
6116,220
6119,292
6120,292
6132,332
6133,332
6146,372
6147,332
6148,332
6149,332
6154,364
6158,452
6159,332
6160,332
6168,528
6169,332
6170,332
6222,208
6252,248
6258,332
6259,412
6324,292
6346,292
6354,292
6373,248
6381,332
6382,372
6383,372
6394,332
6396,332
6397,332
6398,332
6418,292
6438,292
6443,416
6444,384
6458,344
6479,332
6480,332
6481,332
6482,332
6484,504
6493,272
6496,332
6497,332
6498,332
6508,332
6509,332
6546,292
6574,208
6601,332
6602,332
6607,7188
6611,296
6618,372
6619,332
6620,332
6634,168
6638,332
6639,332
6640,332
6649,220
6655,332
6656,332
6680,292
6687,208
6750,332
6751,540
6752,332
6753,332
6754,332
6762,332
6763,332
6779,332
6780,464
6794,208
6805,220
6853,452
6871,332
6872,332
6898,19144
6903,332
6904,332
6905,332
6906,332
6931,208
6951,292
6961,292
7011,332
7028,412
7029,424
7030,332
7043,324
7051,332
7073,332
7074,332
7075,332
7076,332
7077,372
7155,208
7174,332
7175,452
7194,220
7209,332
7211,332
7212,332
7213,332
