56,368
244,540
427,2720
444,2404
456,312
787,312
1032,320
1046,320
1047,324
1051,320
1186,312
1393,324
1691,220
1706,324
1718,292
1741,440
1754,4272
1884,324
2288,292
2526,292
2584,320
2593,320
2610,320
2678,292
3132,272
3235,292
3424,7188
3467,3856
3543,168
3609,292
3692,292
3862,292
3963,344
3990,324
4044,15248
4170,292
4176,324
4182,364
4209,944
4884,312
5642,220
5663,364
5675,312
5680,168
5801,324
5905,8668
5909,7396
6028,292
6243,324
6266,324
6272,312
6351,324
6355,1984
6413,996
6496,344
6655,324
6761,312
6822,324
6898,2972
6913,4636
6937,364
6972,292
6995,272
7014,208
7084,1584
7087,3612
7092,1948
7101,5640
7105,2300
7146,292
7555,292
7706,6152
7869,492
8153,3388
8210,292
8550,220
8615,292
8851,292
8876,292
8890,168
8893,272
8907,364
8992,3756
9016,292
9070,9992
9209,4536
9320,168
9498,292
9515,284
9741,11908
9864,5628
9902,292
10000,376
10058,944
10254,364
10361,5988
10366,1920
10452,468
10498,10408
10542,344
10604,376
10701,312
10734,376
10862,272
11047,364
11084,292
11149,4704
11190,4800
11242,4324
11257,2356
11391,328
11471,324
11502,3236
11506,324
11557,1420
11588,292
11621,3548
11654,364
11739,168
11755,1464
11779,168
12136,220
12295,1368
12302,6460
12319,416
12510,220
12578,168
12595,220
12642,2252
12662,292
12727,11344
12759,220
12901,376
12922,376
13082,168
13187,2532
13204,168
13290,5048
13407,376
13416,212
13437,1696
13475,376
13668,468
13677,3780
13824,376
13873,168
14049,11760
14139,292
14220,520
14285,8280
14351,324
14395,292
14421,6704
14494,1932
14545,344
14607,2348
14760,344
14940,168
15148,272
15151,312
15243,2864
15438,292
15473,6560
15486,344
15570,3476
15600,168
15707,168
15821,3084
15890,432
15955,13460
16061,388
16130,2868
16161,220
16357,348
16501,220
16507,376
16588,292
16693,376
16835,2096
16855,376
16907,5676
17058,2716
17059,3756
17240,8280
17255,2768
17288,9012
17684,220
17776,2140
17867,440
17872,168
17886,208
17887,220
17962,168
17967,312
18014,2524
18167,428
18189,168
18384,364
18392,468
18575,220
18799,312
19113,7400
19120,168
19390,9372
19399,2288
19417,3340
19576,4224
19787,2556
20029,172
20176,5936
20205,252
20252,11760
20317,2712
20399,376
20610,2468
21077,312
21291,292
21337,12792
21450,692
21504,2372
21750,220
21794,220
21881,2768
21944,168
21985,368
22234,312
22439,368
22506,3352
22527,168
22566,4844
22686,220
22842,164
22893,272
23117,272
23181,576
23207,4092
23321,312
23523,376
23531,312
23566,312
23585,324
23786,368
23792,408
23836,324
23853,376
23938,1284
24068,168
24103,4172
24419,3336
24423,5780
24424,3336
24821,168
24822,168
24829,416
24848,312
24991,2512
25029,892
25077,324
25102,248
25104,324
25182,272
25211,312
25384,312
25431,1584
25462,4068
25465,3964
25796,97912
25828,2840
25946,4316
25953,2468
25961,168
25963,428
25989,7860
26075,8500
26112,972
26249,168
26302,328
26322,4056
26344,368
26390,272
26426,35748
26662,428
26679,2980
26810,288
26852,1888
27253,324
27293,3752
27375,480
27477,368
27841,1568
27895,1884
27934,1048
27945,944
28003,3024
28028,13080
28046,3492
28235,468
28296,328
28318,4044
28355,840
28373,17308
28472,364
28498,376
28600,332
28603,504
28658,684
29147,7108
29148,7548
29293,292
29304,4704
29428,1464
29481,368
29563,220
29582,10516
29609,2140
29621,4548
29642,1608
29643,135784
29651,4340
29675,1732
29688,968
29690,1740
29701,1740
29870,312
29878,2660
29974,220
30141,4340
30179,368
30225,5056
30271,376
