13,18
14,42
24,14
29,3
30,29
31,53
43,17
44,41
61,19
62,43
132,2
136,31
150,18
151,42
152,67
166,20
167,46
182,25
242,3
249,2
250,2
258,2
266,2
289,2
296,3
309,2
318,6
330,18
331,42
340,9
348,24
349,48
410,48
411,72
412,96
413,120
434,2
464,2
469,3
470,2
479,2
518,20
520,44
575,24
576,48
577,72
578,96
579,120
595,60
618,1
628,20
629,46
630,70
632,118
690,2
716,18
717,42
723,2
764,60
768,17
769,41
770,65
771,89
772,114
822,2
827,2
845,2
846,3
856,2
858,4
863,5
868,4
871,20
872,44
884,4
886,60
903,1
906,20
907,44
908,68
909,92
910,117
929,18
930,41
932,65
942,24
946,4
1002,8
1047,18
1048,42
1055,24
1071,4
1075,4
1083,17
1084,41
1085,66
1086,90
1087,114
1113,21
1114,45
1135,2
1140,2
1165,1
1223,2
1257,18
1258,42
1259,66
1260,89
1261,114
1272,21
1273,46
1292,18
1293,41
1294,67
1301,48
1302,24
1365,2
1376,260
1401,18
1402,42
1404,93
1409,60
1417,17
1418,41
1419,67
1430,20
1437,4
1463,2
1481,2
1508,1
1522,20
1523,44
1557,41
1561,17
1562,41
1563,66
1565,113
1566,137
1567,161
1568,185
1580,60
1588,24
1607,2
1640,3
1681,48
1682,72
1683,96
1699,3
1707,18
1708,42
1709,66
1720,24
1721,48
1732,61
1740,41
1743,2
1815,24
1816,48
1848,24
1849,48
1850,72
1852,120
1877,24
1878,48
1880,72
1881,96
1882,120
1889,3
1909,2
1945,18
1946,42
1959,19
1960,44
1974,18
1987,24
1988,48
2012,2
2014,2
2024,1
2058,48
2061,5
2072,5
2076,42
2077,17
2079,67
2086,21
2087,45
2104,18
2105,41
2106,65
2117,2
2120,2
2154,3
2165,2
2181,20
2182,44
2191,22
2210,17
2211,42
2212,66
2214,113
2235,18
2237,44
2238,68
2239,91
2240,115
2243,3
2300,24
2302,48
2326,41
2327,18
2328,65
2384,3
2385,2
2406,4
2413,2
2416,3
2417,2
2447,2
2560,3
2570,22
2598,17
2599,41
2600,66
2602,90
2603,107
2604,119
2605,128
2623,41
2624,65
2625,89
2626,114
2649,3
2691,41
2692,66
2715,5
2743,16
2744,40
2745,64
2746,87
2747,111
2748,135
2749,159
2750,184
2767,2
2773,2
2781,2
2805,2
2834,42
2850,18
2851,41
2852,66
2863,18
2864,42
2879,18
2880,42
2890,17
2891,42
2893,3
2963,18
2964,42
2965,67
2966,91
2967,116
2979,60
2985,18
2986,42
2987,66
2988,90
2989,115
2993,4
3009,3
3019,2
3021,2
3026,2
3056,42
3057,18
3074,17
3075,42
3076,66
3109,18
3111,66
3112,90
3113,114
3114,139
3115,164
3181,17
3192,18
3193,46
3206,41
3207,65
3214,17
3215,42
3216,66
3228,2
3236,2
3258,2
3272,2
3286,18
3287,42
3299,18
3301,42
3302,66
3328,18
3329,42
3330,66
3331,90
3344,4
3345,18
3346,42
3401,18
3402,42
3403,66
3404,90
3405,114
3418,14
3422,18
3423,42
3424,66
3455,2
3463,2
3466,2
3473,2
3506,18
3507,42
3516,19
3517,43
3518,67
3526,43
3527,18
3540,18
3541,42
3543,67
3552,17
3553,42
3560,2
3596,2
3614,18
3615,44
3622,0
3637,17
3638,42
3639,66
3640,90
3641,114
3676,2
3679,2
3689,2
3694,2
3721,60
3727,42
3728,66
3729,90
3730,116
3731,140
3732,165
3744,17
3745,41
3746,65
3762,2
3787,1
3795,3
3822,18
3823,42
3843,18
3844,42
3845,65
3846,89
3847,113
3852,18
3853,42
3906,2
3907,2
3909,2
3928,19
3929,44
3973,18
3974,42
3977,65
3978,89
3979,113
3980,136
3981,161
3982,185
3995,23
3996,48
4000,2
4101,18
4102,42
4103,66
4104,90
4105,115
4106,139
4107,162
4116,23
4117,49
4132,18
4192,24
4193,48
4203,17
4204,41
4205,65
4212,60
4215,18
4222,22
4225,17
4226,42
4227,67
4228,91
4229,115
4241,24
4242,48
4257,2
4264,3
4302,23
4303,47
4304,74
4305,97
4335,24
4336,49
4338,97
4339,121
4387,2
4388,1
4403,2
4405,3
