5,205
163,57
173,100
227,6
229,120
265,27
325,11
392,4
429,4
456,4
543,4
555,7
593,4
643,4
704,4
800,6
816,4
822,4
953,5
1133,5
1195,8
1196,4
1262,8
1331,4
1343,4
1353,5
1357,4
1359,6
1373,4
1484,4
1499,16
1530,4
1641,4
1669,6
1725,6
1759,5
1814,4
1821,4
1862,5
1863,4
1876,9
1897,4
1964,4
1976,6
2043,4
2084,6
2088,4
2092,5
2108,8
2111,7
2131,4
2150,6
2151,203
2178,4
2201,6
2221,210
2261,4
2296,340
2320,4
2364,312
2437,9
2463,4
2583,6
2587,9
2650,11
2658,6
2665,9
2749,6
2808,4
2929,4
3024,9
3030,4
3067,4
3113,4
3208,4
3214,7
3228,137
3250,56
3295,4
3341,4
3377,6
3491,8
3571,4
3589,55
3624,4
3665,10
3707,9
3715,7
3809,7
3890,8
3952,4
3995,7
4152,4
4165,59
4189,6
4273,8
4294,6
4323,5
4377,4
4417,61
4423,7
4466,4
4481,10
4641,79
4691,26
4753,157
4754,8
4820,4
4882,135
4954,90
4955,4
4968,7
5004,7
5023,168
5055,4
5114,8
5182,4
5239,38
5244,5
5248,140
5286,9
5384,8
5402,39
5467,5
5518,6
5540,8
5560,4
5567,7
5598,9
5667,4
5735,5
5762,67
5811,8
5933,4
5954,7
6032,26
6139,6
6150,7
6177,7
6278,50
6314,5
6486,8
6517,73
6619,4
6844,5
6960,7
7094,4
7245,4
7358,7
7425,4
7492,9
7528,154
7533,212
7637,4
7677,5
7681,5
7709,149
7741,79
7776,4
7811,75
7830,9
7835,90
7857,6
7863,71
7876,7
7917,25
7922,8
8046,33
8122,102
8184,85
8206,8
8420,8
8504,8
8512,51
8535,172
8542,8
8582,49
8670,107
8687,165
8697,21
8877,44
8900,5
8912,8
8945,4
8991,131
8993,223
9005,4
9022,9
9074,95
9190,8
9224,5
9274,4
9301,16
9303,147
9304,119
9307,111
9338,37
9347,85
9383,41
9427,37
9558,4
9574,119
9650,165
9654,41
9703,9
9781,4
9967,4
10066,236
10144,7
10205,196
10268,8
10269,8
10299,5
10302,9
10317,43
10318,8
10447,7
10519,173
10675,94
10700,33
10714,65
10757,8
10758,268
10804,185
10816,170
10835,181
10837,43
10838,6
10846,98
10883,11
10902,95
11013,55
11032,233
11075,209
11086,7
11119,4
11126,4
11150,65
11285,6
11305,6
11427,15
11501,30
11502,8
11525,69
11565,75
11575,417
11715,229
11773,86
11846,130
11866,4
11871,85
11899,7
11911,6
11912,8
11915,35
11921,43
11937,20
11939,4
11940,10
11942,10
11949,8
11965,6
12132,6
12165,5
12207,142
12210,29
12330,289
12336,7
12360,4
12433,7
12617,5
12632,28
12666,4
12797,7
12878,8
12882,9
12908,45
12922,6
13016,5
13036,5
13047,7
13065,219
13108,64
13134,80
13138,217
13256,92
13263,6
13292,6
13303,9
13388,79
13389,6
13524,9
13698,8
13764,9
13768,9
13771,10
13794,12
13807,294
13924,6
13953,59
13981,5
14151,32
14351,59
14358,6
14402,62
14411,103
14469,4
14561,92
14658,75
14670,270
